session_id,timestamp,scent_name
e9f9fed0-6c65-4c60-8093-cd9214ac41f1,2026-06-15T05:49:32.535274+00:00,Garlic
e9f9fed0-6c65-4c60-8093-cd9214ac41f1,2026-06-15T05:49:32.535274+00:00,Cilantro
e9f9fed0-6c65-4c60-8093-cd9214ac41f1,2026-06-15T05:49:32.535274+00:00,Spearmint
90649cc7-b492-4f9f-a51f-bccd542c6dbd,2026-06-15T05:56:42.321317+00:00,Garlic
90649cc7-b492-4f9f-a51f-bccd542c6dbd,2026-06-15T05:56:42.321317+00:00,Spearmint
90649cc7-b492-4f9f-a51f-bccd542c6dbd,2026-06-15T05:56:42.321317+00:00,Sweet Potato
90649cc7-b492-4f9f-a51f-bccd542c6dbd,2026-06-15T05:56:42.321317+00:00,Cilantro
97afde2c-ccba-4378-b1b2-a6e16a13f57b,2026-06-15T07:34:41.930865+00:00,Sweet Potato
97afde2c-ccba-4378-b1b2-a6e16a13f57b,2026-06-15T07:34:41.930865+00:00,Garlic
97afde2c-ccba-4378-b1b2-a6e16a13f57b,2026-06-15T07:34:41.930865+00:00,Cilantro
89274806-4c7c-4218-921c-46e5233c669a,2026-06-15T07:35:52.941339+00:00,Garlic
89274806-4c7c-4218-921c-46e5233c669a,2026-06-15T07:35:52.941339+00:00,Sweet Potato
89274806-4c7c-4218-921c-46e5233c669a,2026-06-15T07:35:52.941339+00:00,Cilantro
462bc443-dc41-46d8-9e8a-5b6edab66265,2026-06-15T07:41:19.689076+00:00,Eucalipto
462bc443-dc41-46d8-9e8a-5b6edab66265,2026-06-15T07:41:19.689076+00:00,Mate NHS
462bc443-dc41-46d8-9e8a-5b6edab66265,2026-06-15T07:41:19.689076+00:00,Garlic
462bc443-dc41-46d8-9e8a-5b6edab66265,2026-06-15T07:41:19.689076+00:00,Angelica
